record_id,dataset_name,country,country_filter_value,iso2,state_or_region,language,model_family,timestamp_utc,turn_count,prompt_topic,sample_user_prompt_cleaned,assistant_response_summary,toxic,redacted,privacy_level,data_status,source_url,notes
WC_US_0011,allenai/WildChat-4.8M,United States,United States,US,Georgia,Spanish,gpt-4o,2023-05-27T20:09:00Z,1,travel_local_help,Explain: Create a simple travel plan for a weekend visit.,Builds a short itinerary with practical suggestions.,false,true,safe_preview_no_hash_no_headers,starter_sample_not_full_huggingface_export,https://huggingface.co/datasets/allenai/WildChat-4.8M,Synthetic WildChat-style sample row for project setup. Run included Python script to export real filtered rows from Hugging Face.
WC_US_0012,allenai/WildChat-4.8M,United States,United States,US,Delaware,French,gpt-3.5-turbo,2024-12-10T14:15:00Z,2,education_homework,How do I: Explain this math concept in simple steps for a student.,Breaks the topic into beginner-friendly steps.,false,false,safe_preview_no_hash_no_headers,starter_sample_not_full_huggingface_export,https://huggingface.co/datasets/allenai/WildChat-4.8M,Synthetic WildChat-style sample row for project setup. Run included Python script to export real filtered rows from Hugging Face.
WC_US_0013,allenai/WildChat-4.8M,United States,United States,US,Texas,Spanish,gpt-4o,2025-03-31T23:10:00Z,3,data_analysis,Can you: Show me how to summarize this dataset using Python.,Outlines Pandas steps and summary metrics.,false,false,safe_preview_no_hash_no_headers,starter_sample_not_full_huggingface_export,https://huggingface.co/datasets/allenai/WildChat-4.8M,Synthetic WildChat-style sample row for project setup. Run included Python script to export real filtered rows from Hugging Face.
WC_US_0014,allenai/WildChat-4.8M,United States,United States,US,Delaware,Spanish,gpt-4o,2025-04-08T19:01:00Z,4,business_email,Explain: Write a professional email asking for a meeting next week.,Drafts a polite and clear business email.,false,false,safe_preview_no_hash_no_headers,starter_sample_not_full_huggingface_export,https://huggingface.co/datasets/allenai/WildChat-4.8M,Synthetic WildChat-style sample row for project setup. Run included Python script to export real filtered rows from Hugging Face.
WC_US_0015,allenai/WildChat-4.8M,United States,United States,US,Florida,French,gpt-4.1-mini,2025-07-19T18:55:00Z,8,job_career,How do I: Help me improve my resume bullet points for a data role.,Rewrites bullets with stronger action verbs and outcomes.,false,false,safe_preview_no_hash_no_headers,starter_sample_not_full_huggingface_export,https://huggingface.co/datasets/allenai/WildChat-4.8M,Synthetic WildChat-style sample row for project setup. Run included Python script to export real filtered rows from Hugging Face.
WC_US_0016,allenai/WildChat-4.8M,United States,United States,US,California,Chinese,gpt-4o,2025-01-24T21:50:00Z,4,job_career,Create: Help me improve my resume bullet points for a data role.,Rewrites bullets with stronger action verbs and outcomes.,false,false,safe_preview_no_hash_no_headers,starter_sample_not_full_huggingface_export,https://huggingface.co/datasets/allenai/WildChat-4.8M,Synthetic WildChat-style sample row for project setup. Run included Python script to export real filtered rows from Hugging Face.
WC_US_0017,allenai/WildChat-4.8M,United States,United States,US,Illinois,English,gpt-4o,2024-07-02T10:39:00Z,4,business_email,Can you: Write a professional email asking for a meeting next week.,Drafts a polite and clear business email.,false,false,safe_preview_no_hash_no_headers,starter_sample_not_full_huggingface_export,https://huggingface.co/datasets/allenai/WildChat-4.8M,Synthetic WildChat-style sample row for project setup. Run included Python script to export real filtered rows from Hugging Face.
WC_US_0018,allenai/WildChat-4.8M,United States,United States,US,California,French,gpt-4o,2024-03-03T05:29:00Z,8,coding_debugging,How do I: Help debug a Python function that reads a CSV file.,Explains debugging steps and suggests a corrected approach.,false,false,safe_preview_no_hash_no_headers,starter_sample_not_full_huggingface_export,https://huggingface.co/datasets/allenai/WildChat-4.8M,Synthetic WildChat-style sample row for project setup. Run included Python script to export real filtered rows from Hugging Face.
WC_US_0019,allenai/WildChat-4.8M,United States,United States,US,Washington,Chinese,o1-mini,2023-08-26T01:12:00Z,4,entertainment_games,Create: Design a basic game idea with characters and levels.,"Suggests game mechanics, character roles, and progression.",false,false,safe_preview_no_hash_no_headers,starter_sample_not_full_huggingface_export,https://huggingface.co/datasets/allenai/WildChat-4.8M,Synthetic WildChat-style sample row for project setup. Run included Python script to export real filtered rows from Hugging Face.
WC_US_0020,allenai/WildChat-4.8M,United States,United States,US,Florida,French,gpt-4.1-mini,2024-04-12T10:31:00Z,5,health_general_info,Can you: Explain general wellness tips without giving medical diagnosis.,Gives general information and recommends professional advice when needed.,false,false,safe_preview_no_hash_no_headers,starter_sample_not_full_huggingface_export,https://huggingface.co/datasets/allenai/WildChat-4.8M,Synthetic WildChat-style sample row for project setup. Run included Python script to export real filtered rows from Hugging Face.
WC_US_0021,allenai/WildChat-4.8M,United States,United States,US,Washington,Chinese,gpt-4o,2025-05-04T03:40:00Z,7,creative_writing,Explain: Write a short adventure story with a strong opening scene.,Creates a structured story scene and character setup.,false,false,safe_preview_no_hash_no_headers,starter_sample_not_full_huggingface_export,https://huggingface.co/datasets/allenai/WildChat-4.8M,Synthetic WildChat-style sample row for project setup. Run included Python script to export real filtered rows from Hugging Face.
WC_US_0022,allenai/WildChat-4.8M,United States,United States,US,Delaware,French,gpt-4o,2025-03-02T18:20:00Z,7,translation_language,Explain: Translate this paragraph and explain the grammar choices.,Provides translation plus grammar explanation.,false,false,safe_preview_no_hash_no_headers,starter_sample_not_full_huggingface_export,https://huggingface.co/datasets/allenai/WildChat-4.8M,Synthetic WildChat-style sample row for project setup. Run included Python script to export real filtered rows from Hugging Face.
WC_US_0023,allenai/WildChat-4.8M,United States,United States,US,Delaware,English,gpt-4o,2023-04-15T01:35:00Z,3,job_career,Create: Help me improve my resume bullet points for a data role.,Rewrites bullets with stronger action verbs and outcomes.,false,false,safe_preview_no_hash_no_headers,starter_sample_not_full_huggingface_export,https://huggingface.co/datasets/allenai/WildChat-4.8M,Synthetic WildChat-style sample row for project setup. Run included Python script to export real filtered rows from Hugging Face.
WC_US_0024,allenai/WildChat-4.8M,United States,United States,US,Delaware,Chinese,gpt-3.5-turbo,2024-01-11T00:29:00Z,5,general_information,Create: Give me a simple explanation of how this technology works.,Gives a plain-language overview with examples.,false,false,safe_preview_no_hash_no_headers,starter_sample_not_full_huggingface_export,https://huggingface.co/datasets/allenai/WildChat-4.8M,Synthetic WildChat-style sample row for project setup. Run included Python script to export real filtered rows from Hugging Face.
WC_US_0025,allenai/WildChat-4.8M,United States,United States,US,Illinois,Spanish,gpt-4,2024-02-02T13:12:00Z,7,data_analysis,How do I: Show me how to summarize this dataset using Python.,Outlines Pandas steps and summary metrics.,false,false,safe_preview_no_hash_no_headers,starter_sample_not_full_huggingface_export,https://huggingface.co/datasets/allenai/WildChat-4.8M,Synthetic WildChat-style sample row for project setup. Run included Python script to export real filtered rows from Hugging Face.
WC_US_0026,allenai/WildChat-4.8M,United States,United States,US,New York,Spanish,gpt-3.5-turbo,2023-05-11T04:46:00Z,5,general_information,Can you: Give me a simple explanation of how this technology works.,Gives a plain-language overview with examples.,false,false,safe_preview_no_hash_no_headers,starter_sample_not_full_huggingface_export,https://huggingface.co/datasets/allenai/WildChat-4.8M,Synthetic WildChat-style sample row for project setup. Run included Python script to export real filtered rows from Hugging Face.
WC_US_0027,allenai/WildChat-4.8M,United States,United States,US,New York,Spanish,gpt-4o,2024-07-20T23:46:00Z,5,translation_language,Explain: Translate this paragraph and explain the grammar choices.,Provides translation plus grammar explanation.,false,false,safe_preview_no_hash_no_headers,starter_sample_not_full_huggingface_export,https://huggingface.co/datasets/allenai/WildChat-4.8M,Synthetic WildChat-style sample row for project setup. Run included Python script to export real filtered rows from Hugging Face.
WC_US_0028,allenai/WildChat-4.8M,United States,United States,US,Georgia,Spanish,gpt-4o,2024-05-07T03:51:00Z,4,translation_language,Can you: Translate this paragraph and explain the grammar choices.,Provides translation plus grammar explanation.,false,false,safe_preview_no_hash_no_headers,starter_sample_not_full_huggingface_export,https://huggingface.co/datasets/allenai/WildChat-4.8M,Synthetic WildChat-style sample row for project setup. Run included Python script to export real filtered rows from Hugging Face.
WC_US_0029,allenai/WildChat-4.8M,United States,United States,US,Texas,Chinese,gpt-3.5-turbo,2024-12-20T02:12:00Z,5,travel_local_help,Explain: Create a simple travel plan for a weekend visit.,Builds a short itinerary with practical suggestions.,false,false,safe_preview_no_hash_no_headers,starter_sample_not_full_huggingface_export,https://huggingface.co/datasets/allenai/WildChat-4.8M,Synthetic WildChat-style sample row for project setup. Run included Python script to export real filtered rows from Hugging Face.
WC_US_0030,allenai/WildChat-4.8M,United States,United States,US,Delaware,Spanish,gpt-4o,2024-12-12T20:55:00Z,3,general_information,Can you: Give me a simple explanation of how this technology works.,Gives a plain-language overview with examples.,false,false,safe_preview_no_hash_no_headers,starter_sample_not_full_huggingface_export,https://huggingface.co/datasets/allenai/WildChat-4.8M,Synthetic WildChat-style sample row for project setup. Run included Python script to export real filtered rows from Hugging Face.
WC_US_0031,allenai/WildChat-4.8M,United States,United States,US,New York,Chinese,gpt-4o,2025-04-15T00:47:00Z,3,data_analysis,Explain: Show me how to summarize this dataset using Python.,Outlines Pandas steps and summary metrics.,false,true,safe_preview_no_hash_no_headers,starter_sample_not_full_huggingface_export,https://huggingface.co/datasets/allenai/WildChat-4.8M,Synthetic WildChat-style sample row for project setup. Run included Python script to export real filtered rows from Hugging Face.
WC_US_0032,allenai/WildChat-4.8M,United States,United States,US,Washington,English,gpt-4.1-mini,2024-10-23T13:54:00Z,6,general_information,How do I: Give me a simple explanation of how this technology works.,Gives a plain-language overview with examples.,false,true,safe_preview_no_hash_no_headers,starter_sample_not_full_huggingface_export,https://huggingface.co/datasets/allenai/WildChat-4.8M,Synthetic WildChat-style sample row for project setup. Run included Python script to export real filtered rows from Hugging Face.
WC_US_0033,allenai/WildChat-4.8M,United States,United States,US,Texas,English,gpt-4o,2023-11-01T16:26:00Z,8,travel_local_help,Can you: Create a simple travel plan for a weekend visit.,Builds a short itinerary with practical suggestions.,false,true,safe_preview_no_hash_no_headers,starter_sample_not_full_huggingface_export,https://huggingface.co/datasets/allenai/WildChat-4.8M,Synthetic WildChat-style sample row for project setup. Run included Python script to export real filtered rows from Hugging Face.
WC_US_0034,allenai/WildChat-4.8M,United States,United States,US,Illinois,French,gpt-4o,2025-03-22T12:54:00Z,8,data_analysis,Create: Show me how to summarize this dataset using Python.,Outlines Pandas steps and summary metrics.,false,false,safe_preview_no_hash_no_headers,starter_sample_not_full_huggingface_export,https://huggingface.co/datasets/allenai/WildChat-4.8M,Synthetic WildChat-style sample row for project setup. Run included Python script to export real filtered rows from Hugging Face.
WC_US_0035,allenai/WildChat-4.8M,United States,United States,US,Florida,French,gpt-3.5-turbo,2024-08-25T15:28:00Z,4,general_information,Explain: Give me a simple explanation of how this technology works.,Gives a plain-language overview with examples.,false,false,safe_preview_no_hash_no_headers,starter_sample_not_full_huggingface_export,https://huggingface.co/datasets/allenai/WildChat-4.8M,Synthetic WildChat-style sample row for project setup. Run included Python script to export real filtered rows from Hugging Face.
WC_US_0036,allenai/WildChat-4.8M,United States,United States,US,California,Chinese,gpt-4o,2023-07-27T03:56:00Z,6,translation_language,How do I: Translate this paragraph and explain the grammar choices.,Provides translation plus grammar explanation.,false,true,safe_preview_no_hash_no_headers,starter_sample_not_full_huggingface_export,https://huggingface.co/datasets/allenai/WildChat-4.8M,Synthetic WildChat-style sample row for project setup. Run included Python script to export real filtered rows from Hugging Face.
WC_US_0037,allenai/WildChat-4.8M,United States,United States,US,California,Chinese,gpt-4,2023-07-31T01:38:00Z,1,entertainment_games,Explain: Design a basic game idea with characters and levels.,"Suggests game mechanics, character roles, and progression.",false,false,safe_preview_no_hash_no_headers,starter_sample_not_full_huggingface_export,https://huggingface.co/datasets/allenai/WildChat-4.8M,Synthetic WildChat-style sample row for project setup. Run included Python script to export real filtered rows from Hugging Face.
WC_US_0038,allenai/WildChat-4.8M,United States,United States,US,Delaware,English,gpt-4o,2023-06-28T11:38:00Z,7,job_career,Explain: Help me improve my resume bullet points for a data role.,Rewrites bullets with stronger action verbs and outcomes.,false,false,safe_preview_no_hash_no_headers,starter_sample_not_full_huggingface_export,https://huggingface.co/datasets/allenai/WildChat-4.8M,Synthetic WildChat-style sample row for project setup. Run included Python script to export real filtered rows from Hugging Face.
WC_US_0039,allenai/WildChat-4.8M,United States,United States,US,Texas,Chinese,gpt-4o,2024-06-19T01:01:00Z,6,education_homework,How do I: Explain this math concept in simple steps for a student.,Breaks the topic into beginner-friendly steps.,false,false,safe_preview_no_hash_no_headers,starter_sample_not_full_huggingface_export,https://huggingface.co/datasets/allenai/WildChat-4.8M,Synthetic WildChat-style sample row for project setup. Run included Python script to export real filtered rows from Hugging Face.
WC_US_0040,allenai/WildChat-4.8M,United States,United States,US,Texas,Chinese,gpt-3.5-turbo,2025-01-20T13:13:00Z,3,creative_writing,Can you: Write a short adventure story with a strong opening scene.,Creates a structured story scene and character setup.,false,false,safe_preview_no_hash_no_headers,starter_sample_not_full_huggingface_export,https://huggingface.co/datasets/allenai/WildChat-4.8M,Synthetic WildChat-style sample row for project setup. Run included Python script to export real filtered rows from Hugging Face.
WC_US_0041,allenai/WildChat-4.8M,United States,United States,US,New York,French,gpt-4.1-mini,2024-07-21T00:30:00Z,1,job_career,How do I: Help me improve my resume bullet points for a data role.,Rewrites bullets with stronger action verbs and outcomes.,false,true,safe_preview_no_hash_no_headers,starter_sample_not_full_huggingface_export,https://huggingface.co/datasets/allenai/WildChat-4.8M,Synthetic WildChat-style sample row for project setup. Run included Python script to export real filtered rows from Hugging Face.
WC_US_0042,allenai/WildChat-4.8M,United States,United States,US,Washington,English,gpt-4.1-mini,2023-09-26T14:29:00Z,5,job_career,Can you: Help me improve my resume bullet points for a data role.,Rewrites bullets with stronger action verbs and outcomes.,false,false,safe_preview_no_hash_no_headers,starter_sample_not_full_huggingface_export,https://huggingface.co/datasets/allenai/WildChat-4.8M,Synthetic WildChat-style sample row for project setup. Run included Python script to export real filtered rows from Hugging Face.
WC_US_0043,allenai/WildChat-4.8M,United States,United States,US,Delaware,Chinese,gpt-4o,2024-04-26T17:56:00Z,8,travel_local_help,Create: Create a simple travel plan for a weekend visit.,Builds a short itinerary with practical suggestions.,false,false,safe_preview_no_hash_no_headers,starter_sample_not_full_huggingface_export,https://huggingface.co/datasets/allenai/WildChat-4.8M,Synthetic WildChat-style sample row for project setup. Run included Python script to export real filtered rows from Hugging Face.
WC_US_0044,allenai/WildChat-4.8M,United States,United States,US,Florida,English,gpt-4.1-mini,2023-09-08T20:56:00Z,2,entertainment_games,Explain: Design a basic game idea with characters and levels.,"Suggests game mechanics, character roles, and progression.",false,false,safe_preview_no_hash_no_headers,starter_sample_not_full_huggingface_export,https://huggingface.co/datasets/allenai/WildChat-4.8M,Synthetic WildChat-style sample row for project setup. Run included Python script to export real filtered rows from Hugging Face.
WC_US_0045,allenai/WildChat-4.8M,United States,United States,US,Washington,Chinese,gpt-4o,2024-04-22T06:23:00Z,2,general_information,Create: Give me a simple explanation of how this technology works.,Gives a plain-language overview with examples.,false,true,safe_preview_no_hash_no_headers,starter_sample_not_full_huggingface_export,https://huggingface.co/datasets/allenai/WildChat-4.8M,Synthetic WildChat-style sample row for project setup. Run included Python script to export real filtered rows from Hugging Face.
WC_US_0046,allenai/WildChat-4.8M,United States,United States,US,Texas,Spanish,gpt-3.5-turbo,2024-11-02T02:12:00Z,2,education_homework,Explain: Explain this math concept in simple steps for a student.,Breaks the topic into beginner-friendly steps.,false,false,safe_preview_no_hash_no_headers,starter_sample_not_full_huggingface_export,https://huggingface.co/datasets/allenai/WildChat-4.8M,Synthetic WildChat-style sample row for project setup. Run included Python script to export real filtered rows from Hugging Face.
WC_US_0047,allenai/WildChat-4.8M,United States,United States,US,Washington,Spanish,gpt-4o,2024-02-10T00:39:00Z,6,translation_language,Can you: Translate this paragraph and explain the grammar choices.,Provides translation plus grammar explanation.,false,false,safe_preview_no_hash_no_headers,starter_sample_not_full_huggingface_export,https://huggingface.co/datasets/allenai/WildChat-4.8M,Synthetic WildChat-style sample row for project setup. Run included Python script to export real filtered rows from Hugging Face.
WC_US_0048,allenai/WildChat-4.8M,United States,United States,US,Georgia,Spanish,gpt-4o,2023-10-03T10:20:00Z,8,personal_planning,Explain: Help me organize my weekly study schedule.,Creates a structured study plan.,false,true,safe_preview_no_hash_no_headers,starter_sample_not_full_huggingface_export,https://huggingface.co/datasets/allenai/WildChat-4.8M,Synthetic WildChat-style sample row for project setup. Run included Python script to export real filtered rows from Hugging Face.
WC_US_0049,allenai/WildChat-4.8M,United States,United States,US,Texas,English,gpt-4o,2023-11-14T08:47:00Z,1,coding_debugging,Can you: Help debug a Python function that reads a CSV file.,Explains debugging steps and suggests a corrected approach.,false,true,safe_preview_no_hash_no_headers,starter_sample_not_full_huggingface_export,https://huggingface.co/datasets/allenai/WildChat-4.8M,Synthetic WildChat-style sample row for project setup. Run included Python script to export real filtered rows from Hugging Face.
WC_US_0050,allenai/WildChat-4.8M,United States,United States,US,Florida,Chinese,gpt-4.1-mini,2025-01-01T05:39:00Z,4,personal_planning,How do I: Help me organize my weekly study schedule.,Creates a structured study plan.,false,false,safe_preview_no_hash_no_headers,starter_sample_not_full_huggingface_export,https://huggingface.co/datasets/allenai/WildChat-4.8M,Synthetic WildChat-style sample row for project setup. Run included Python script to export real filtered rows from Hugging Face.
WC_US_0051,allenai/WildChat-4.8M,United States,United States,US,Delaware,English,gpt-4o,2024-09-02T14:32:00Z,8,health_general_info,Explain: Explain general wellness tips without giving medical diagnosis.,Gives general information and recommends professional advice when needed.,false,false,safe_preview_no_hash_no_headers,starter_sample_not_full_huggingface_export,https://huggingface.co/datasets/allenai/WildChat-4.8M,Synthetic WildChat-style sample row for project setup. Run included Python script to export real filtered rows from Hugging Face.
WC_US_0052,allenai/WildChat-4.8M,United States,United States,US,Illinois,French,gpt-4o,2024-06-17T16:41:00Z,4,business_email,Create: Write a professional email asking for a meeting next week.,Drafts a polite and clear business email.,false,false,safe_preview_no_hash_no_headers,starter_sample_not_full_huggingface_export,https://huggingface.co/datasets/allenai/WildChat-4.8M,Synthetic WildChat-style sample row for project setup. Run included Python script to export real filtered rows from Hugging Face.
WC_US_0053,allenai/WildChat-4.8M,United States,United States,US,California,Chinese,gpt-4.1-mini,2023-09-18T07:52:00Z,6,travel_local_help,Can you: Create a simple travel plan for a weekend visit.,Builds a short itinerary with practical suggestions.,false,false,safe_preview_no_hash_no_headers,starter_sample_not_full_huggingface_export,https://huggingface.co/datasets/allenai/WildChat-4.8M,Synthetic WildChat-style sample row for project setup. Run included Python script to export real filtered rows from Hugging Face.
WC_US_0054,allenai/WildChat-4.8M,United States,United States,US,Georgia,English,gpt-4o,2025-04-03T21:02:00Z,6,business_email,Create: Write a professional email asking for a meeting next week.,Drafts a polite and clear business email.,false,false,safe_preview_no_hash_no_headers,starter_sample_not_full_huggingface_export,https://huggingface.co/datasets/allenai/WildChat-4.8M,Synthetic WildChat-style sample row for project setup. Run included Python script to export real filtered rows from Hugging Face.
WC_US_0055,allenai/WildChat-4.8M,United States,United States,US,Delaware,French,gpt-4.1-mini,2025-03-02T23:46:00Z,7,business_email,How do I: Write a professional email asking for a meeting next week.,Drafts a polite and clear business email.,false,false,safe_preview_no_hash_no_headers,starter_sample_not_full_huggingface_export,https://huggingface.co/datasets/allenai/WildChat-4.8M,Synthetic WildChat-style sample row for project setup. Run included Python script to export real filtered rows from Hugging Face.
WC_US_0056,allenai/WildChat-4.8M,United States,United States,US,Illinois,Spanish,gpt-4,2024-03-07T10:26:00Z,1,health_general_info,How do I: Explain general wellness tips without giving medical diagnosis.,Gives general information and recommends professional advice when needed.,false,false,safe_preview_no_hash_no_headers,starter_sample_not_full_huggingface_export,https://huggingface.co/datasets/allenai/WildChat-4.8M,Synthetic WildChat-style sample row for project setup. Run included Python script to export real filtered rows from Hugging Face.
WC_US_0057,allenai/WildChat-4.8M,United States,United States,US,New York,Chinese,gpt-4,2023-05-06T08:52:00Z,4,coding_debugging,Create: Help debug a Python function that reads a CSV file.,Explains debugging steps and suggests a corrected approach.,false,false,safe_preview_no_hash_no_headers,starter_sample_not_full_huggingface_export,https://huggingface.co/datasets/allenai/WildChat-4.8M,Synthetic WildChat-style sample row for project setup. Run included Python script to export real filtered rows from Hugging Face.
WC_US_0058,allenai/WildChat-4.8M,United States,United States,US,Georgia,French,gpt-4o,2025-07-17T18:21:00Z,8,health_general_info,Can you: Explain general wellness tips without giving medical diagnosis.,Gives general information and recommends professional advice when needed.,false,false,safe_preview_no_hash_no_headers,starter_sample_not_full_huggingface_export,https://huggingface.co/datasets/allenai/WildChat-4.8M,Synthetic WildChat-style sample row for project setup. Run included Python script to export real filtered rows from Hugging Face.
WC_US_0059,allenai/WildChat-4.8M,United States,United States,US,Delaware,Chinese,gpt-4o,2023-12-09T11:24:00Z,3,health_general_info,How do I: Explain general wellness tips without giving medical diagnosis.,Gives general information and recommends professional advice when needed.,false,false,safe_preview_no_hash_no_headers,starter_sample_not_full_huggingface_export,https://huggingface.co/datasets/allenai/WildChat-4.8M,Synthetic WildChat-style sample row for project setup. Run included Python script to export real filtered rows from Hugging Face.
WC_US_0060,allenai/WildChat-4.8M,United States,United States,US,New York,Chinese,gpt-4.1-mini,2024-05-19T03:04:00Z,5,health_general_info,Can you: Explain general wellness tips without giving medical diagnosis.,Gives general information and recommends professional advice when needed.,false,true,safe_preview_no_hash_no_headers,starter_sample_not_full_huggingface_export,https://huggingface.co/datasets/allenai/WildChat-4.8M,Synthetic WildChat-style sample row for project setup. Run included Python script to export real filtered rows from Hugging Face.
WC_CA_0001,allenai/WildChat-4.8M,Canada,Canada,CA,Manitoba,English,gpt-4o,2024-01-31T01:02:00Z,8,entertainment_games,Translate: Design a basic game idea with characters and levels.,"Suggests game mechanics, character roles, and progression.",false,false,safe_preview_no_hash_no_headers,starter_sample_not_full_huggingface_export,https://huggingface.co/datasets/allenai/WildChat-4.8M,Synthetic WildChat-style sample row for project setup. Run included Python script to export real filtered rows from Hugging Face.
WC_CA_0002,allenai/WildChat-4.8M,Canada,Canada,CA,Nova Scotia,English,gpt-4.1-mini,2023-12-12T09:47:00Z,7,job_career,Please help me: Help me improve my resume bullet points for a data role.,Rewrites bullets with stronger action verbs and outcomes.,false,true,safe_preview_no_hash_no_headers,starter_sample_not_full_huggingface_export,https://huggingface.co/datasets/allenai/WildChat-4.8M,Synthetic WildChat-style sample row for project setup. Run included Python script to export real filtered rows from Hugging Face.
WC_CA_0003,allenai/WildChat-4.8M,Canada,Canada,CA,Nova Scotia,English,gpt-4o,2023-09-30T16:29:00Z,8,education_homework,Please help me: Explain this math concept in simple steps for a student.,Breaks the topic into beginner-friendly steps.,false,false,safe_preview_no_hash_no_headers,starter_sample_not_full_huggingface_export,https://huggingface.co/datasets/allenai/WildChat-4.8M,Synthetic WildChat-style sample row for project setup. Run included Python script to export real filtered rows from Hugging Face.
WC_CA_0004,allenai/WildChat-4.8M,Canada,Canada,CA,British Columbia,English,gpt-3.5-turbo,2025-02-27T21:24:00Z,6,creative_writing,Please help me: Write a short adventure story with a strong opening scene.,Creates a structured story scene and character setup.,false,false,safe_preview_no_hash_no_headers,starter_sample_not_full_huggingface_export,https://huggingface.co/datasets/allenai/WildChat-4.8M,Synthetic WildChat-style sample row for project setup. Run included Python script to export real filtered rows from Hugging Face.
